IssuerID,State,Plan Type,ReportingUnitID,PlanID,OverallRatingValue,MedicalCareRatingValue,MemberExperienceRatingValue,PlanAdministrationRatingValue
38345,WI,HMO,38345-WI-HMO,38345WI0010163,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0010164,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0010182,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0010183,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0010184,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0010185,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0010186,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0240009,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0240010,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0240011,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0240015,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0240016,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0240017,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0240019,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0240020,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0240021,4.0,4.0,5.0,4.0
38345,WI,HMO,38345-WI-HMO,38345WI0240022,4.0,4.0,5.0,4.0
38576,WY,PPO,38576-WY-PPO,38576WY0010001,2.0,1.0,5.0,4.0
38576,WY,PPO,38576-WY-PPO,38576WY0010002,2.0,1.0,5.0,4.0
38576,WY,PPO,38576-WY-PPO,38576WY0010003,2.0,1.0,5.0,4.0
38576,WY,PPO,38576-WY-PPO,38576WY0010004,2.0,1.0,5.0,4.0
38576,WY,PPO,38576-WY-PPO,38576WY0010005,2.0,1.0,5.0,4.0
38576,WY,PPO,38576-WY-PPO,38576WY0020001,2.0,1.0,5.0,4.0
38576,WY,PPO,38576-WY-PPO,38576WY0020002,2.0,1.0,5.0,4.0
38576,WY,PPO,38576-WY-PPO,38576WY0020004,2.0,1.0,5.0,4.0
38576,WY,PPO,38576-WY-PPO,38576WY0020008,2.0,1.0,5.0,4.0
38576,WY,PPO,38576-WY-PPO,38576WY0020009,2.0,1.0,5.0,4.0
38576,WY,PPO,38576-WY-PPO,38576WY0020010,2.0,1.0,5.0,4.0
38576,WY,PPO,38576-WY-PPO,38576WY0020011,2.0,1.0,5.0,4.0
38927,UT,HMO,38927-UT-HMO,38927UT0380001,,,,
38927,UT,HMO,38927-UT-HMO,38927UT0380002,,,,
38927,UT,HMO,38927-UT-HMO,38927UT0380003,,,,
38927,UT,HMO,38927-UT-HMO,38927UT0380004,,,,
38927,UT,HMO,38927-UT-HMO,38927UT0380005,,,,
38927,UT,HMO,38927-UT-HMO,38927UT0380006,,,,
38927,UT,HMO,38927-UT-HMO,38927UT0380008,,,,
38927,UT,HMO,38927-UT-HMO,38927UT0380009,,,,
38927,UT,HMO,38927-UT-HMO,38927UT0380010,,,,
39424,OR,EPO,39424-OR-EPO,39424OR1660001,4.0,3.0,5.0,4.0
39424,OR,EPO,39424-OR-EPO,39424OR1660002,4.0,3.0,5.0,4.0
39424,OR,EPO,39424-OR-EPO,39424OR1670001,4.0,3.0,5.0,4.0
39424,OR,EPO,39424-OR-EPO,39424OR1670002,4.0,3.0,5.0,4.0
39424,OR,EPO,39424-OR-EPO,39424OR1670003,4.0,3.0,5.0,4.0
39424,OR,EPO,39424-OR-EPO,39424OR1680002,4.0,3.0,5.0,4.0
39424,OR,EPO,39424-OR-EPO,39424OR1680004,4.0,3.0,5.0,4.0
39424,OR,EPO,39424-OR-EPO,39424OR1680005,4.0,3.0,5.0,4.0
39424,OR,EPO,39424-OR-EPO,39424OR1680007,4.0,3.0,5.0,4.0
39424,OR,EPO,39424-OR-EPO,39424OR1680008,4.0,3.0,5.0,4.0
39424,OR,EPO,39424-OR-EPO,39424OR1690001,4.0,3.0,5.0,4.0
39424,OR,EPO,39424-OR-EPO,39424OR1690003,4.0,3.0,5.0,4.0
39424,OR,EPO,39424-OR-EPO,39424OR1700001,4.0,3.0,5.0,4.0
39520,KS,EPO,39520-KS-EPO,39520KS0040029,,,,
39520,KS,EPO,39520-KS-EPO,39520KS0040041,,,,
39520,KS,EPO,39520-KS-EPO,39520KS0040045,,,,
39520,KS,EPO,39520-KS-EPO,39520KS0040055,,,,
39520,KS,EPO,39520-KS-EPO,39520KS0040057,,,,
39520,KS,EPO,39520-KS-EPO,39520KS0040073,,,,
39520,KS,EPO,39520-KS-EPO,39520KS0040074,,,,
39520,KS,EPO,39520-KS-EPO,39520KS0040075,,,,
39520,KS,EPO,39520-KS-EPO,39520KS0040076,,,,
40047,MI,HMO,40047-MI-HMO,40047MI0010001,3.0,3.0,,4.0
40047,MI,HMO,40047-MI-HMO,40047MI0010002,3.0,3.0,,4.0
40047,MI,HMO,40047-MI-HMO,40047MI0010008,3.0,3.0,,4.0
40047,MI,HMO,40047-MI-HMO,40047MI0010009,3.0,3.0,,4.0
40047,MI,HMO,40047-MI-HMO,40047MI0010010,3.0,3.0,,4.0
40047,MI,HMO,40047-MI-HMO,40047MI0080001,3.0,3.0,,4.0
40047,MI,HMO,40047-MI-HMO,40047MI0080002,3.0,3.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0080010,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0080013,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0080015,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0080020,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0080024,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0080025,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0080026,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0080028,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0080031,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0080032,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0080033,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0080034,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0090001,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0090002,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0090003,2.0,1.0,,4.0
40220,TX,HMO,40220-TX-HMO,40220TX0090004,2.0,1.0,,4.0
40356,MI,HMO,40356-MI-HMO,40356MI0010001,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0010002,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0010003,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0010004,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0010005,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0010006,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0010007,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0010008,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0010009,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0020001,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0020002,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0020003,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0020004,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0020005,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0020006,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0020007,,,,
40356,MI,HMO,40356-MI-HMO,40356MI0020009,,,,
40572,FL,EPO,40572-FL-EPO,40572FL0070005,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0070011,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0070016,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0070024,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0070025,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0070035,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0070036,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0070050,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0070052,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0070053,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0070060,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0070061,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0200005,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0200011,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0200016,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0200024,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0200025,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0200050,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0200052,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0200053,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0200060,3.0,3.0,,3.0
40572,FL,EPO,40572-FL-EPO,40572FL0200061,3.0,3.0,,3.0
40702,AZ,HMO,40702-AZ-HMO,40702AZ0060016,3.0,2.0,,4.0
40702,AZ,HMO,40702-AZ-HMO,40702AZ0060018,3.0,2.0,,4.0
40702,AZ,HMO,40702-AZ-HMO,40702AZ0060019,3.0,2.0,,4.0
40702,AZ,HMO,40702-AZ-HMO,40702AZ0060033,3.0,2.0,,4.0
40702,AZ,HMO,40702-AZ-HMO,40702AZ0060034,3.0,2.0,,4.0
40702,AZ,HMO,40702-AZ-HMO,40702AZ0060038,3.0,2.0,,4.0
40702,AZ,HMO,40702-AZ-HMO,40702AZ0060041,3.0,2.0,,4.0
40702,AZ,HMO,40702-AZ-HMO,40702AZ0060046,3.0,2.0,,4.0
40702,AZ,HMO,40702-AZ-HMO,40702AZ0060047,3.0,2.0,,4.0
40702,AZ,HMO,40702-AZ-HMO,40702AZ0070004,3.0,2.0,,4.0
40702,AZ,HMO,40702-AZ-HMO,40702AZ0070005,3.0,2.0,,4.0
40702,AZ,HMO,40702-AZ-HMO,40702AZ0070006,3.0,2.0,,4.0
40702,AZ,HMO,40702-AZ-HMO,40702AZ0070008,3.0,2.0,,4.0
40702,AZ,HMO,40702-AZ-HMO,40702AZ0070010,3.0,2.0,,4.0
40788,TX,HMO,40788-TX-HMO,40788TX0460001,3.0,2.0,,3.0
40788,TX,HMO,40788-TX-HMO,40788TX0460003,3.0,2.0,,3.0
40788,TX,HMO,40788-TX-HMO,40788TX0460004,3.0,2.0,,3.0
40788,TX,HMO,40788-TX-HMO,40788TX0460005,3.0,2.0,,3.0
40788,TX,HMO,40788-TX-HMO,40788TX0460006,3.0,2.0,,3.0
40788,TX,HMO,40788-TX-HMO,40788TX0460007,3.0,2.0,,3.0
40788,TX,HMO,40788-TX-HMO,40788TX0460008,3.0,2.0,,3.0
40788,TX,HMO,40788-TX-HMO,40788TX0460009,3.0,2.0,,3.0
40788,TX,HMO,40788-TX-HMO,40788TX0460012,3.0,2.0,,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0010025,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0010041,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0010045,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0010057,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0010061,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0010067,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0010069,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0010070,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0010071,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0030025,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0030041,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0030045,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0030057,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0030071,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0030072,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0030073,3.0,3.0,5.0,3.0
41047,OH,HMO,41047-OH-HMO,41047OH0030074,3.0,3.0,5.0,3.0
42261,UT,EPO,42261-UT-EPO,42261UT0060001,4.0,3.0,5.0,4.0
42261,UT,EPO,42261-UT-EPO,42261UT0060002,4.0,3.0,5.0,4.0
42261,UT,EPO,42261-UT-EPO,42261UT0060003,4.0,3.0,5.0,4.0
42261,UT,EPO,42261-UT-EPO,42261UT0060019,4.0,3.0,5.0,4.0
42261,UT,EPO,42261-UT-EPO,42261UT0060020,4.0,3.0,5.0,4.0
42261,UT,EPO,42261-UT-EPO,42261UT0060021,4.0,3.0,5.0,4.0
42261,UT,EPO,42261-UT-EPO,42261UT0060022,4.0,3.0,5.0,4.0
42261,UT,EPO,42261-UT-EPO,42261UT0060023,4.0,3.0,5.0,4.0
42261,UT,EPO,42261-UT-EPO,42261UT0060024,4.0,3.0,5.0,4.0
42261,UT,EPO,42261-UT-EPO,42261UT0060025,4.0,3.0,5.0,4.0
42261,UT,EPO,42261-UT-EPO,42261UT0060026,4.0,3.0,5.0,4.0
42261,UT,EPO,42261-UT-EPO,42261UT0060027,4.0,3.0,5.0,4.0
42326,SC,HMO,42326-SC-HMO,42326SC0010001,2.0,2.0,,3.0
42326,SC,HMO,42326-SC-HMO,42326SC0010002,2.0,2.0,,3.0
42326,SC,HMO,42326-SC-HMO,42326SC0010008,2.0,2.0,,3.0
42326,SC,HMO,42326-SC-HMO,42326SC0010009,2.0,2.0,,3.0
42326,SC,HMO,42326-SC-HMO,42326SC0010010,2.0,2.0,,3.0
42326,SC,HMO,42326-SC-HMO,42326SC0020001,2.0,2.0,,3.0
42326,SC,HMO,42326-SC-HMO,42326SC0020002,2.0,2.0,,3.0
42529,IL,HMO,42529-IL-HMO,42529IL0070012,3.0,3.0,,4.0
42529,IL,HMO,42529-IL-HMO,42529IL0070013,3.0,3.0,,4.0
42529,IL,HMO,42529-IL-HMO,42529IL0070017,3.0,3.0,,4.0
42529,IL,HMO,42529-IL-HMO,42529IL0070018,3.0,3.0,,4.0
42529,IL,HMO,42529-IL-HMO,42529IL0070021,3.0,3.0,,4.0
42529,IL,HMO,42529-IL-HMO,42529IL0070023,3.0,3.0,,4.0
42529,IL,HMO,42529-IL-HMO,42529IL0070025,3.0,3.0,,4.0
42529,IL,HMO,42529-IL-HMO,42529IL0070027,3.0,3.0,,4.0
42529,IL,HMO,42529-IL-HMO,42529IL0070029,3.0,3.0,,4.0
42529,IL,HMO,42529-IL-HMO,42529IL0080001,3.0,3.0,,4.0
42529,IL,HMO,42529-IL-HMO,42529IL0080003,3.0,3.0,,4.0
42529,IL,HMO,42529-IL-HMO,42529IL0080004,3.0,3.0,,4.0
42529,IL,HMO,42529-IL-HMO,42529IL0080005,3.0,3.0,,4.0
43490,KS,EPO,43490-KS-EPO,43490KS0010005,,,,
43490,KS,EPO,43490-KS-EPO,43490KS0010006,,,,
43490,KS,EPO,43490-KS-EPO,43490KS0010011,,,,
43490,KS,EPO,43490-KS-EPO,43490KS0010024,,,,
43490,KS,EPO,43490-KS-EPO,43490KS0010025,,,,
43490,KS,EPO,43490-KS-EPO,43490KS0010045,,,,
43490,KS,EPO,43490-KS-EPO,43490KS0010050,,,,
43490,KS,EPO,43490-KS-EPO,43490KS0010052,,,,
43490,KS,EPO,43490-KS-EPO,43490KS0010053,,,,
44007,NC,PPO,44007-NC-PPO,44007NC0120001,,,,
44007,NC,PPO,44007-NC-PPO,44007NC0120002,,,,
44007,NC,PPO,44007-NC-PPO,44007NC0120003,,,,
44007,NC,PPO,44007-NC-PPO,44007NC0120004,,,,
44007,NC,PPO,44007-NC-PPO,44007NC0120005,,,,
44007,NC,PPO,44007-NC-PPO,44007NC0120006,,,,
44228,FL,HMO,44228-FL-HMO,44228FL0040001,,,,
44228,FL,HMO,44228-FL-HMO,44228FL0040002,,,,
44228,FL,HMO,44228-FL-HMO,44228FL0040003,,,,
44228,FL,HMO,44228-FL-HMO,44228FL0040004,,,,
44228,FL,HMO,44228-FL-HMO,44228FL0040005,,,,
44228,FL,HMO,44228-FL-HMO,44228FL0040007,,,,
44228,FL,HMO,44228-FL-HMO,44228FL0040008,,,,
44228,FL,HMO,44228-FL-HMO,44228FL0040009,,,,
44228,FL,HMO,44228-FL-HMO,44228FL0040010,,,,
44228,FL,HMO,44228-FL-HMO,44228FL0040011,,,,
44228,FL,HMO,44228-FL-HMO,44228FL0040012,,,,
44228,FL,HMO,44228-FL-HMO,44228FL0040013,,,,
44228,FL,HMO,44228-FL-HMO,44228FL0040014,,,,
45480,OK,HMO,45480-OK-HMO,45480OK0050017,,2.0,,
45480,OK,HMO,45480-OK-HMO,45480OK0050028,,2.0,,
45480,OK,HMO,45480-OK-HMO,45480OK0050029,,2.0,,
45480,OK,HMO,45480-OK-HMO,45480OK0050030,,2.0,,
45480,OK,HMO,45480-OK-HMO,45480OK0050034,,2.0,,
45480,OK,HMO,45480-OK-HMO,45480OK0050035,,2.0,,
45480,OK,HMO,45480-OK-HMO,45480OK0050036,,2.0,,
45480,OK,HMO,45480-OK-HMO,45480OK0050037,,2.0,,
45480,OK,HMO,45480-OK-HMO,45480OK0050038,,2.0,,
45480,OK,HMO,45480-OK-HMO,45480OK0110001,,2.0,,
45480,OK,HMO,45480-OK-HMO,45480OK0110002,,2.0,,
45480,OK,HMO,45480-OK-HMO,45480OK0110003,,2.0,,
45480,OK,HMO,45480-OK-HMO,45480OK0110004,,2.0,,
45786,TX,HMO,45786-TX-HMO,45786TX0020001,3.0,3.0,,4.0
45786,TX,HMO,45786-TX-HMO,45786TX0020002,3.0,3.0,,4.0
45786,TX,HMO,45786-TX-HMO,45786TX0020010,3.0,3.0,,4.0
45786,TX,HMO,45786-TX-HMO,45786TX0020011,3.0,3.0,,4.0
45786,TX,HMO,45786-TX-HMO,45786TX0020012,3.0,3.0,,4.0
45786,TX,HMO,45786-TX-HMO,45786TX0020013,3.0,3.0,,4.0
45786,TX,HMO,45786-TX-HMO,45786TX0050001,3.0,3.0,,4.0
45786,TX,HMO,45786-TX-HMO,45786TX0050002,3.0,3.0,,4.0
45819,IA,EPO,45819-IA-EPO,45819IA0010005,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010006,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010011,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010024,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010025,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010036,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010045,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010050,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010052,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010053,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010056,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010057,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010058,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010060,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010061,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010063,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010064,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010065,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010066,3.0,2.0,5.0,3.0
45819,IA,EPO,45819-IA-EPO,45819IA0010067,3.0,2.0,5.0,3.0
45845,OH,HMO,45845-OH-HMO,45845OH0100002,5.0,5.0,5.0,4.0
45845,OH,HMO,45845-OH-HMO,45845OH0100011,5.0,5.0,5.0,4.0
45845,OH,HMO,45845-OH-HMO,45845OH0100014,5.0,5.0,5.0,4.0
45845,OH,HMO,45845-OH-HMO,45845OH0100025,5.0,5.0,5.0,4.0
45845,OH,HMO,45845-OH-HMO,45845OH0100030,5.0,5.0,5.0,4.0
45845,OH,HMO,45845-OH-HMO,45845OH0100035,5.0,5.0,5.0,4.0
45845,OH,HMO,45845-OH-HMO,45845OH0100036,5.0,5.0,5.0,4.0
45845,OH,HMO,45845-OH-HMO,45845OH0100045,5.0,5.0,5.0,4.0
45845,OH,HMO,45845-OH-HMO,45845OH0100050,5.0,5.0,5.0,4.0
45845,OH,HMO,45845-OH-HMO,45845OH0100052,5.0,5.0,5.0,4.0
45845,OH,HMO,45845-OH-HMO,45845OH0100053,5.0,5.0,5.0,4.0
45845,OH,HMO,45845-OH-HMO,45845OH0100060,5.0,5.0,5.0,4.0
46944,AL,EPO,46944-AL-EPO,46944AL0710001,3.0,3.0,5.0,3.0
46944,AL,EPO,46944-AL-EPO,46944AL0740001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0280001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0340001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0370001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0380001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0410001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0430001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0460001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0470001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0560001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0650001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0660001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0670001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0680001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0720001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0730001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0750001,3.0,3.0,5.0,3.0
46944,AL,PPO,46944-AL-PPO,46944AL0760001,3.0,3.0,5.0,3.0
47501,TX,HMO,47501-TX-HMO,47501TX0040002,,,,
47501,TX,HMO,47501-TX-HMO,47501TX0040003,,,,
47501,TX,HMO,47501-TX-HMO,47501TX0040004,,,,
47501,TX,HMO,47501-TX-HMO,47501TX0040005,,,,
47501,TX,HMO,47501-TX-HMO,47501TX0040006,,,,
47501,TX,HMO,47501-TX-HMO,47501TX0040007,,,,
47501,TX,HMO,47501-TX-HMO,47501TX0040008,,,,
47501,TX,HMO,47501-TX-HMO,47501TX0040009,,,,
47501,TX,HMO,47501-TX-HMO,47501TX0040010,,,,
47501,TX,HMO,47501-TX-HMO,47501TX0040011,,,,
47501,TX,HMO,47501-TX-HMO,47501TX0040012,,,,
47501,TX,HMO,47501-TX-HMO,47501TX0040013,,,,
47501,TX,POS,47501-TX-POS,47501TX0030001,,,,
47501,TX,POS,47501-TX-POS,47501TX0030002,,,,
47501,TX,POS,47501-TX-POS,47501TX0030003,,,,
47501,TX,POS,47501-TX-POS,47501TX0030004,,,,
47501,TX,POS,47501-TX-POS,47501TX0030005,,,,
47501,TX,POS,47501-TX-POS,47501TX0030006,,,,
47501,TX,POS,47501-TX-POS,47501TX0030007,,,,
47501,TX,POS,47501-TX-POS,47501TX0030008,,,,
47501,TX,POS,47501-TX-POS,47501TX0030009,,,,
47840,MO,EPO,47840-MO-EPO,47840MO0010001,4.0,4.0,,4.0
47840,MO,EPO,47840-MO-EPO,47840MO0010002,4.0,4.0,,4.0
47840,MO,EPO,47840-MO-EPO,47840MO0010010,4.0,4.0,,4.0
47840,MO,EPO,47840-MO-EPO,47840MO0010015,4.0,4.0,,4.0
47840,MO,EPO,47840-MO-EPO,47840MO0010016,4.0,4.0,,4.0
47840,MO,EPO,47840-MO-EPO,47840MO0010017,4.0,4.0,,4.0
47840,MO,EPO,47840-MO-EPO,47840MO0010019,4.0,4.0,,4.0
47840,MO,EPO,47840-MO-EPO,47840MO0010020,4.0,4.0,,4.0
47840,MO,EPO,47840-MO-EPO,47840MO0010021,4.0,4.0,,4.0
47840,MO,EPO,47840-MO-EPO,47840MO0010022,4.0,4.0,,4.0
48121,FL,EPO,48121-FL-EPO,48121FL0070029,3.0,3.0,,3.0
48121,FL,EPO,48121-FL-EPO,48121FL0070030,3.0,3.0,,3.0
48121,FL,EPO,48121-FL-EPO,48121FL0070033,3.0,3.0,,3.0
48121,FL,EPO,48121-FL-EPO,48121FL0070051,3.0,3.0,,3.0
48121,FL,EPO,48121-FL-EPO,48121FL0070057,3.0,3.0,,3.0
48121,FL,EPO,48121-FL-EPO,48121FL0070104,3.0,3.0,,3.0
48121,FL,EPO,48121-FL-EPO,48121FL0070105,3.0,3.0,,3.0
48121,FL,EPO,48121-FL-EPO,48121FL0070107,3.0,3.0,,3.0
48121,FL,EPO,48121-FL-EPO,48121FL0070108,3.0,3.0,,3.0
48121,FL,EPO,48121-FL-EPO,48121FL0070122,3.0,3.0,,3.0
48161,MO,EPO,48161-MO-EPO,48161MO0200003,3.0,3.0,,4.0
48161,MO,EPO,48161-MO-EPO,48161MO0200015,3.0,3.0,,4.0
48161,MO,EPO,48161-MO-EPO,48161MO0200016,3.0,3.0,,4.0
48161,MO,EPO,48161-MO-EPO,48161MO0200019,3.0,3.0,,4.0
48161,MO,EPO,48161-MO-EPO,48161MO0200025,3.0,3.0,,4.0
48161,MO,EPO,48161-MO-EPO,48161MO0200028,3.0,3.0,,4.0
48161,MO,EPO,48161-MO-EPO,48161MO0200040,3.0,3.0,,4.0
48161,MO,EPO,48161-MO-EPO,48161MO0200044,3.0,3.0,,4.0
48161,MO,EPO,48161-MO-EPO,48161MO0200045,3.0,3.0,,4.0
48161,MO,EPO,48161-MO-EPO,48161MO0200046,3.0,3.0,,4.0
48286,IA,HMO,48286-IA-HMO,48286IA0010012,,,,
48286,IA,HMO,48286-IA-HMO,48286IA0010013,,,,
48286,IA,HMO,48286-IA-HMO,48286IA0010014,,,,
48286,IA,HMO,48286-IA-HMO,48286IA0010015,,,,
48286,IA,HMO,48286-IA-HMO,48286IA0010016,,,,
48286,IA,HMO,48286-IA-HMO,48286IA0010017,,,,
